label,hand,lm0_x,lm0_y,lm1_x,lm1_y,lm2_x,lm2_y,lm3_x,lm3_y,lm4_x,lm4_y,lm5_x,lm5_y,lm6_x,lm6_y,lm7_x,lm7_y,lm8_x,lm8_y,lm9_x,lm9_y,lm10_x,lm10_y,lm11_x,lm11_y,lm12_x,lm12_y,lm13_x,lm13_y,lm14_x,lm14_y,lm15_x,lm15_y,lm16_x,lm16_y,lm17_x,lm17_y,lm18_x,lm18_y,lm19_x,lm19_y,lm20_x,lm20_y
1,right,0,0,-0.186567164179105,0,-0.328358208955224,-0.103448275862069,-0.291044776119403,-0.252873563218391,-0.201492537313433,-0.367816091954023,-0.537313432835821,-0.339080459770115,-0.694029850746269,-0.528735632183908,-0.776119402985075,-0.649425287356322,-0.835820895522388,-0.752873563218391,-0.41044776119403,-0.408045977011494,-0.58955223880597,-0.603448275862069,-0.694029850746269,-0.729885057471264,-0.776119402985075,-0.839080459770115,-0.246268656716418,-0.413793103448276,-0.276119402985075,-0.53448275862069,-0.23134328358209,-0.396551724137931,-0.201492537313433,-0.28735632183908,-0.082089552238806,-0.379310344827586,-0.0895522388059701,-0.419540229885057,-0.0746268656716418,-0.310344827586207,-0.082089552238806,-0.229885057471264
1,right,0,0,-0.337837837837838,-0.0514285714285714,-0.513513513513514,-0.177142857142857,-0.297297297297297,-0.285714285714286,-0.0540540540540541,-0.348571428571429,-0.567567567567568,-0.457142857142857,-0.567567567567568,-0.64,-0.554054054054054,-0.748571428571429,-0.527027027027027,-0.84,-0.27027027027027,-0.474285714285714,-0.297297297297297,-0.657142857142857,-0.310810810810811,-0.748571428571429,-0.337837837837838,-0.828571428571429,0.0135135135135135,-0.44,0.0810810810810811,-0.565714285714286,0.0405405405405405,-0.428571428571429,-0.027027027027027,-0.308571428571429,0.256756756756757,-0.371428571428571,0.27027027027027,-0.365714285714286,0.175675675675676,-0.24,0.0810810810810811,-0.142857142857143
1,right,0,0,-0.333333333333333,-0.0725388601036269,-0.506666666666667,-0.212435233160622,-0.453333333333333,-0.352331606217617,-0.32,-0.430051813471503,-0.6,-0.393782383419689,-0.653333333333333,-0.580310880829016,-0.666666666666667,-0.694300518134715,-0.666666666666667,-0.787564766839378,-0.346666666666667,-0.409326424870466,-0.426666666666667,-0.616580310880829,-0.466666666666667,-0.735751295336788,-0.506666666666667,-0.83419689119171,-0.08,-0.383419689119171,-0.0266666666666667,-0.538860103626943,-0.08,-0.419689119170984,-0.146666666666667,-0.316062176165803,0.173333333333333,-0.321243523316062,0.16,-0.38860103626943,0.0666666666666667,-0.305699481865285,-0.0133333333333333,-0.233160621761658
1,right,0,0,-0.350649350649351,-0.0804020100502513,-0.558441558441558,-0.221105527638191,-0.467532467532468,-0.346733668341709,-0.207792207792208,-0.396984924623116,-0.441558441558442,-0.412060301507538,-0.467532467532468,-0.592964824120603,-0.454545454545455,-0.698492462311558,-0.428571428571429,-0.793969849246231,-0.194805194805195,-0.417085427135678,-0.25974025974026,-0.628140703517588,-0.298701298701299,-0.743718592964824,-0.298701298701299,-0.839195979899498,0.051948051948052,-0.381909547738693,0,-0.512562814070352,-0.12987012987013,-0.396984924623116,-0.194805194805195,-0.296482412060302,0.285714285714286,-0.311557788944724,0.12987012987013,-0.366834170854271,-0.038961038961039,-0.291457286432161,-0.142857142857143,-0.221105527638191
1,right,0,0,-0.310344827586207,-0.0604395604395604,-0.482758620689655,-0.214285714285714,-0.402298850574713,-0.362637362637363,-0.252873563218391,-0.456043956043956,-0.563218390804598,-0.373626373626374,-0.666666666666667,-0.565934065934066,-0.71264367816092,-0.675824175824176,-0.747126436781609,-0.774725274725275,-0.35632183908046,-0.406593406593407,-0.471264367816092,-0.615384615384615,-0.563218390804598,-0.736263736263736,-0.620689655172414,-0.835164835164835,-0.126436781609195,-0.39010989010989,-0.149425287356322,-0.543956043956044,-0.172413793103448,-0.412087912087912,-0.195402298850575,-0.307692307692308,0.0919540229885058,-0.346153846153846,0.0114942528735632,-0.406593406593407,-0.0459770114942529,-0.313186813186813,-0.0689655172413793,-0.241758241758242
1,right,0,0,-0.191011235955056,0.087378640776699,-0.337078651685393,0.174757281553398,-0.235955056179775,0.300970873786408,-0.0561797752808989,0.368932038834951,-0.471910112359551,-0.407766990291262,-0.550561797752809,-0.398058252427184,-0.48314606741573,-0.203883495145631,-0.415730337078652,-0.0485436893203884,-0.202247191011236,-0.475728155339806,-0.258426966292135,-0.475728155339806,-0.235955056179775,-0.184466019417476,-0.213483146067416,0.00970873786407767,0.0449438202247191,-0.427184466019417,0.112359550561798,-0.281553398058252,0.0786516853932584,0.058252427184466,0.0224719101123596,0.242718446601942,0.280898876404494,-0.29126213592233,0.292134831460674,-0.087378640776699,0.213483146067416,0.145631067961165,0.146067415730337,0.262135922330097
1,right,0,0,-0.294117647058824,-0.0591397849462366,-0.505882352941176,-0.193548387096774,-0.4,-0.311827956989247,-0.2,-0.370967741935484,-0.482352941176471,-0.413978494623656,-0.564705882352941,-0.596774193548387,-0.6,-0.704301075268817,-0.623529411764706,-0.806451612903226,-0.247058823529412,-0.435483870967742,-0.341176470588235,-0.623655913978495,-0.4,-0.736559139784946,-0.458823529411765,-0.838709677419355,-0.0117647058823529,-0.408602150537634,-0.0588235294117647,-0.521505376344086,-0.117647058823529,-0.381720430107527,-0.152941176470588,-0.263440860215054,0.211764705882353,-0.344086021505376,0.0705882352941177,-0.370967741935484,-0.0588235294117647,-0.258064516129032,-0.129411764705882,-0.166666666666667
1,right,0,0,-0.30379746835443,-0.0909090909090909,-0.468354430379747,-0.232323232323232,-0.316455696202532,-0.343434343434343,-0.0632911392405063,-0.383838383838384,-0.329113924050633,-0.424242424242424,-0.316455696202532,-0.601010101010101,-0.30379746835443,-0.712121212121212,-0.265822784810127,-0.808080808080808,-0.0759493670886076,-0.424242424242424,-0.10126582278481,-0.621212121212121,-0.113924050632911,-0.737373737373737,-0.113924050632911,-0.838383838383838,0.164556962025316,-0.378787878787879,0.151898734177215,-0.5,0.0253164556962025,-0.373737373737374,-0.0506329113924051,-0.267676767676768,0.379746835443038,-0.308080808080808,0.227848101265823,-0.343434343434343,0.0253164556962025,-0.257575757575758,-0.10126582278481,-0.181818181818182
1,right,0,0,-0.257731958762887,-0.0489130434782609,-0.422680412371134,-0.190217391304348,-0.412371134020619,-0.33695652173913,-0.319587628865979,-0.423913043478261,-0.567010309278351,-0.380434782608696,-0.670103092783505,-0.570652173913044,-0.731958762886598,-0.690217391304348,-0.77319587628866,-0.793478260869565,-0.371134020618557,-0.407608695652174,-0.494845360824742,-0.619565217391304,-0.577319587628866,-0.733695652173913,-0.639175257731959,-0.836956521739131,-0.154639175257732,-0.396739130434783,-0.185567010309278,-0.548913043478261,-0.185567010309278,-0.407608695652174,-0.185567010309278,-0.298913043478261,0.0618556701030928,-0.347826086956522,-0.0103092783505155,-0.402173913043478,-0.0412371134020619,-0.293478260869565,-0.0515463917525773,-0.217391304347826
2,right,0,0,-0.203883495145631,-0.047244094488189,-0.407766990291262,-0.291338582677165,-0.563106796116505,-0.448818897637795,-0.70873786407767,-0.52755905511811,-0.310679611650485,-0.779527559055118,-0.266990291262136,-0.574803149606299,-0.233009708737864,-0.385826771653543,-0.237864077669903,-0.409448818897638,-0.169902912621359,-0.84251968503937,-0.131067961165049,-0.559055118110236,-0.12621359223301,-0.338582677165354,-0.140776699029126,-0.401574803149606,-0.0242718446601942,-0.818897637795276,0.00485436893203883,-0.543307086614173,-0.0145631067961165,-0.346456692913386,-0.0388349514563107,-0.401574803149606,0.111650485436893,-0.755905511811024,0.12621359223301,-0.566929133858268,0.0970873786407767,-0.409448818897638,0.0776699029126214,-0.448818897637795
2,right,0,0,-0.201923076923077,-0.0656934306569343,-0.389423076923077,-0.328467153284672,-0.528846153846154,-0.518248175182482,-0.677884615384615,-0.613138686131387,-0.259615384615385,-0.781021897810219,-0.225961538461538,-0.613138686131387,-0.211538461538462,-0.408759124087591,-0.225961538461538,-0.423357664233577,-0.115384615384615,-0.839416058394161,-0.0913461538461538,-0.576642335766423,-0.105769230769231,-0.357664233576642,-0.125,-0.408759124087591,0.0288461538461538,-0.795620437956204,0.0384615384615385,-0.547445255474453,0.00480769230769231,-0.357664233576642,-0.0192307692307692,-0.408759124087591,0.158653846153846,-0.715328467153285,0.158653846153846,-0.525547445255475,0.120192307692308,-0.37956204379562,0.0961538461538462,-0.423357664233577
2,right,0,0,-0.194174757281553,-0.0573770491803279,-0.398058252427184,-0.311475409836066,-0.563106796116505,-0.5,-0.70873786407767,-0.557377049180328,-0.330097087378641,-0.745901639344262,-0.242718446601942,-0.836065573770492,-0.213592233009709,-0.565573770491803,-0.242718446601942,-0.524590163934426,-0.189320388349515,-0.811475409836066,-0.101941747572816,-0.811475409836066,-0.0970873786407767,-0.5,-0.155339805825243,-0.516393442622951,-0.0485436893203884,-0.80327868852459,0.029126213592233,-0.778688524590164,0.00970873786407767,-0.5,-0.0485436893203884,-0.508196721311475,0.0825242718446602,-0.770491803278689,0.12621359223301,-0.745901639344262,0.0970873786407767,-0.532786885245902,0.0436893203883495,-0.516393442622951
2,right,0,0,-0.255952380952381,-0.0357142857142857,-0.494047619047619,-0.241071428571429,-0.666666666666667,-0.428571428571429,-0.791666666666667,-0.526785714285714,-0.363095238095238,-0.571428571428571,-0.398809523809524,-0.839285714285714,-0.345238095238095,-0.607142857142857,-0.30952380952381,-0.455357142857143,-0.220238095238095,-0.607142857142857,-0.244047619047619,-0.821428571428571,-0.202380952380952,-0.535714285714286,-0.196428571428571,-0.410714285714286,-0.0892857142857143,-0.616071428571429,-0.107142857142857,-0.8125,-0.0773809523809524,-0.535714285714286,-0.0773809523809524,-0.428571428571429,0.0416666666666667,-0.607142857142857,0.0238095238095238,-0.767857142857143,0.0297619047619048,-0.571428571428571,0.0357142857142857,-0.473214285714286
2,right,0,0,-0.156521739130435,0.0404040404040404,-0.343478260869565,-0.0101010101010101,-0.482608695652174,-0.0404040404040404,-0.626086956521739,-0.161616161616162,-0.230434782608696,-0.373737373737374,-0.204347826086957,0.313131313131313,-0.208695652173913,0.282828282828283,-0.208695652173913,0.101010101010101,-0.0652173913043478,-0.404040404040404,-0.0521739130434783,0.434343434343434,-0.0782608695652174,0.303030303030303,-0.091304347826087,0.0707070707070707,0.0869565217391304,-0.343434343434343,0.0695652173913044,0.434343434343434,0.0434782608695652,0.313131313131313,0.0304347826086957,0.0808080808080808,0.208695652173913,-0.222222222222222,0.182608695652174,0.363636363636364,0.156521739130435,0.292929292929293,0.156521739130435,0.0909090909090909
2,right,0,0,-0.173076923076923,0.0792079207920792,-0.399038461538462,-0.099009900990099,-0.533653846153846,-0.188118811881188,-0.653846153846154,-0.267326732673267,-0.302884615384615,-0.623762376237624,-0.206730769230769,-0.198019801980198,-0.221153846153846,-0.158415841584158,-0.254807692307692,-0.277227722772277,-0.139423076923077,-0.762376237623762,-0.0384615384615385,-0.0594059405940594,-0.0865384615384615,-0.118811881188119,-0.139423076923077,-0.297029702970297,0.0192307692307692,-0.742574257425743,0.0865384615384615,-0.0693069306930693,0.0384615384615385,-0.0891089108910891,-0.00480769230769231,-0.257425742574257,0.149038461538462,-0.653465346534654,0.182692307692308,-0.148514851485149,0.149038461538462,-0.128712871287129,0.120192307692308,-0.257425742574257
2,right,0,0,-0.229166666666667,-0.0163934426229508,-0.489583333333333,-0.188524590163934,-0.692708333333333,-0.344262295081967,-0.833333333333333,-0.434426229508197,-0.427083333333333,-0.655737704918033,-0.453125,-0.836065573770492,-0.385416666666667,-0.565573770491803,-0.359375,-0.483606557377049,-0.286458333333333,-0.737704918032787,-0.307291666666667,-0.827868852459016,-0.255208333333333,-0.508196721311475,-0.260416666666667,-0.524590163934426,-0.151041666666667,-0.770491803278689,-0.161458333333333,-0.80327868852459,-0.130208333333333,-0.524590163934426,-0.140625,-0.565573770491803,-0.015625,-0.770491803278689,-0.0364583333333333,-0.795081967213115,-0.0260416666666667,-0.598360655737705,-0.0260416666666667,-0.60655737704918
2,right,0,0,-0.223300970873786,-0.0827586206896552,-0.441747572815534,-0.317241379310345,-0.601941747572816,-0.475862068965517,-0.733009708737864,-0.579310344827586,-0.305825242718447,-0.772413793103448,-0.344660194174757,-0.696551724137931,-0.296116504854369,-0.468965517241379,-0.257281553398058,-0.448275862068966,-0.160194174757282,-0.83448275862069,-0.213592233009709,-0.648275862068966,-0.184466019417476,-0.413793103448276,-0.155339805825243,-0.455172413793103,-0.0194174757281553,-0.793103448275862,-0.0728155339805825,-0.586206896551724,-0.0728155339805825,-0.386206896551724,-0.058252427184466,-0.448275862068966,0.101941747572816,-0.710344827586207,0.0533980582524272,-0.524137931034483,0.0388349514563107,-0.372413793103448,0.0533980582524272,-0.420689655172414
2,right,0,0,-0.201030927835052,0.0896551724137931,-0.479381443298969,0.0896551724137931,-0.685567010309278,0.110344827586207,-0.835051546391753,0.16551724137931,-0.551546391752577,-0.379310344827586,-0.572164948453608,-0.351724137931034,-0.443298969072165,-0.2,-0.391752577319588,-0.172413793103448,-0.469072164948454,-0.537931034482759,-0.43298969072165,-0.420689655172414,-0.319587628865979,-0.241379310344828,-0.314432989690722,-0.268965517241379,-0.345360824742268,-0.620689655172414,-0.298969072164948,-0.489655172413793,-0.221649484536082,-0.317241379310345,-0.231958762886598,-0.358620689655172,-0.216494845360825,-0.668965517241379,-0.185567010309278,-0.558620689655172,-0.144329896907216,-0.413793103448276,-0.149484536082474,-0.427586206896552
2,right,0,0,-0.207070707070707,0.101910828025478,-0.47979797979798,0.114649681528662,-0.686868686868687,0.146496815286624,-0.838383838383838,0.210191082802548,-0.590909090909091,-0.35031847133758,-0.601010101010101,-0.248407643312102,-0.464646464646465,-0.13375796178344,-0.424242424242424,-0.152866242038217,-0.515151515151515,-0.496815286624204,-0.474747474747475,-0.32484076433121,-0.343434343434343,-0.184713375796178,-0.343434343434343,-0.248407643312102,-0.388888888888889,-0.579617834394904,-0.343434343434343,-0.401273885350319,-0.252525252525253,-0.267515923566879,-0.262626262626263,-0.331210191082803,-0.257575757575758,-0.624203821656051,-0.232323232323232,-0.477707006369427,-0.176767676767677,-0.356687898089172,-0.176767676767677,-0.401273885350319
2,right,0,0,-0.21875,0.00757575757575758,-0.484375,-0.189393939393939,-0.671875,-0.340909090909091,-0.833333333333333,-0.401515151515152,-0.463541666666667,-0.666666666666667,-0.442708333333333,-0.628787878787879,-0.364583333333333,-0.409090909090909,-0.338541666666667,-0.378787878787879,-0.328125,-0.795454545454545,-0.286458333333333,-0.651515151515152,-0.234375,-0.393939393939394,-0.244791666666667,-0.416666666666667,-0.177083333333333,-0.825757575757576,-0.130208333333333,-0.628787878787879,-0.109375,-0.401515151515152,-0.135416666666667,-0.446969696969697,-0.03125,-0.810606060606061,-0.0104166666666667,-0.613636363636364,0,-0.431818181818182,-0.015625,-0.462121212121212
2,right,0,0,-0.217616580310881,-0.130434782608696,-0.398963730569948,-0.449275362318841,-0.512953367875648,-0.688405797101449,-0.626943005181347,-0.833333333333333,-0.233160621761658,-0.804347826086957,-0.264248704663212,-0.753623188405797,-0.238341968911917,-0.514492753623188,-0.207253886010363,-0.463768115942029,-0.0725388601036269,-0.840579710144928,-0.113989637305699,-0.681159420289855,-0.119170984455959,-0.434782608695652,-0.0932642487046632,-0.449275362318841,0.0725388601036269,-0.77536231884058,0.0259067357512953,-0.586956521739131,0,-0.384057971014493,0.0103626943005181,-0.420289855072464,0.207253886010363,-0.673913043478261,0.145077720207254,-0.507246376811594,0.113989637305699,-0.355072463768116,0.124352331606218,-0.384057971014493
2,right,0,0,-0.212765957446809,0.00833333333333333,-0.430851063829787,-0.166666666666667,-0.606382978723404,-0.316666666666667,-0.76063829787234,-0.375,-0.420212765957447,-0.675,-0.324468085106383,-0.683333333333333,-0.281914893617021,-0.45,-0.308510638297872,-0.416666666666667,-0.281914893617021,-0.8,-0.170212765957447,-0.7,-0.154255319148936,-0.416666666666667,-0.207446808510638,-0.433333333333333,-0.127659574468085,-0.825,-0.0319148936170213,-0.708333333333333,-0.0372340425531915,-0.441666666666667,-0.0957446808510638,-0.458333333333333,0.0159574468085106,-0.816666666666667,0.0797872340425532,-0.725,0.0691489361702128,-0.508333333333333,0.0265957446808511,-0.5
2,right,0,0,-0.286585365853659,-0.078740157480315,-0.518292682926829,-0.307086614173228,-0.682926829268293,-0.433070866141732,-0.829268292682927,-0.488188976377953,-0.341463414634146,-0.795275590551181,-0.567073170731707,-0.724409448818898,-0.487804878048781,-0.503937007874016,-0.402439024390244,-0.47244094488189,-0.225609756097561,-0.84251968503937,-0.463414634146342,-0.692913385826772,-0.378048780487805,-0.448818897637795,-0.286585365853659,-0.480314960629921,-0.103658536585366,-0.826771653543307,-0.329268292682927,-0.661417322834646,-0.26219512195122,-0.433070866141732,-0.170731707317073,-0.464566929133858,0.0121951219512195,-0.755905511811024,-0.189024390243902,-0.637795275590551,-0.170731707317073,-0.480314960629921,-0.0914634146341463,-0.488188976377953
2,right,0,0,-0.222222222222222,0.016260162601626,-0.486772486772487,-0.138211382113821,-0.687830687830688,-0.227642276422764,-0.841269841269841,-0.235772357723577,-0.439153439153439,-0.626016260162602,-0.465608465608466,-0.642276422764228,-0.37037037037037,-0.414634146341463,-0.322751322751323,-0.341463414634146,-0.317460317460317,-0.764227642276423,-0.317460317460317,-0.666666666666667,-0.238095238095238,-0.40650406504065,-0.222222222222222,-0.414634146341463,-0.174603174603175,-0.813008130081301,-0.169312169312169,-0.691056910569106,-0.121693121693122,-0.447154471544715,-0.121693121693122,-0.479674796747968,-0.037037037037037,-0.821138211382114,-0.0476190476190476,-0.715447154471545,-0.0264550264550265,-0.528455284552846,-0.0211640211640212,-0.544715447154472
2,right,0,0,-0.210191082802548,0.062015503875969,-0.45859872611465,0.0155038759689922,-0.656050955414013,-0.0232558139534884,-0.821656050955414,0.0387596899224806,-0.598726114649682,-0.527131782945737,-0.420382165605096,-0.503875968992248,-0.337579617834395,-0.325581395348837,-0.375796178343949,-0.294573643410853,-0.464968152866242,-0.682170542635659,-0.235668789808917,-0.550387596899225,-0.184713375796178,-0.310077519379845,-0.267515923566879,-0.310077519379845,-0.292993630573248,-0.75968992248062,-0.0955414012738854,-0.612403100775194,-0.0764331210191083,-0.395348837209302,-0.159235668789809,-0.395348837209302,-0.121019108280255,-0.782945736434109,0.00636942675159236,-0.689922480620155,0.0127388535031847,-0.503875968992248,-0.0573248407643312,-0.465116279069767
2,right,0,0,-0.202020202020202,-0.113636363636364,-0.383838383838384,-0.446969696969697,-0.525252525252525,-0.674242424242424,-0.651515151515152,-0.795454545454545,-0.232323232323232,-0.795454545454545,-0.247474747474748,-0.818181818181818,-0.222222222222222,-0.553030303030303,-0.207070707070707,-0.515151515151515,-0.0808080808080808,-0.833333333333333,-0.106060606060606,-0.772727272727273,-0.116161616161616,-0.477272727272727,-0.101010101010101,-0.507575757575758,0.0606060606060606,-0.78030303030303,0.0404040404040404,-0.689393939393939,0.00505050505050505,-0.439393939393939,0.0101010101010101,-0.484848484848485,0.186868686868687,-0.696969696969697,0.161616161616162,-0.621212121212121,0.126262626262626,-0.439393939393939,0.131313131313131,-0.46969696969697
2,right,0,0,-0.232804232804233,0.00826446280991736,-0.486772486772487,-0.15702479338843,-0.687830687830688,-0.264462809917355,-0.841269841269841,-0.272727272727273,-0.439153439153439,-0.644628099173554,-0.455026455026455,-0.661157024793388,-0.365079365079365,-0.429752066115703,-0.333333333333333,-0.371900826446281,-0.312169312169312,-0.768595041322314,-0.306878306878307,-0.677685950413223,-0.238095238095238,-0.413223140495868,-0.232804232804233,-0.43801652892562,-0.164021164021164,-0.818181818181818,-0.158730158730159,-0.71900826446281,-0.116402116402116,-0.471074380165289,-0.116402116402116,-0.495867768595041,-0.0158730158730159,-0.826446280991736,-0.0423280423280423,-0.752066115702479,-0.0211640211640212,-0.56198347107438,-0.0105820105820106,-0.570247933884298
